number               collision            collision_obst       flowtime             makespan             run_time             success              sum_of_dists         max_dist            
30                   0                    0                    400                  31                   0.0                  100                  394.0                31.0                
30                   0                    0                    295                  23                   0.0                  100                  269.0                22.0                
30                   0                    0                    311                  27                   0.0                  100                  274.0                27.0                
30                   0                    0                    460                  46                   0.001                100                  435.0                45.0                
30                   0                    0                    548                  42                   0.001                100                  510.0                42.0                
30                   0                    0                    346                  21                   0.0                  100                  342.0                21.0                
30                   0                    0                    267                  25                   0.0                  100                  267.0                25.0                
30                   0                    0                    270                  22                   0.0                  100                  266.0                22.0                
30                   0                    0                    279                  39                   0.0                  100                  268.0                39.0                
30                   0                    0                    438                  43                   0.001                100                  431.0                43.0                
30                   0                    0                    440                  32                   0.001                100                  405.0                32.0                
30                   0                    0                    440                  37                   0.001                100                  409.0                37.0                
30                   0                    0                    342                  25                   0.0                  100                  314.0                25.0                
30                   0                    0                    350                  34                   0.001                100                  324.0                34.0                
30                   0                    0                    396                  29                   0.0                  100                  381.0                29.0                
30                   0                    0                    437                  35                   0.001                100                  418.0                35.0                
30                   0                    0                    513                  40                   0.001                100                  493.0                40.0                
30                   0                    0                    700                  51                   0.001                100                  664.0                51.0                
30                   0                    0                    275                  23                   0.0                  100                  262.0                23.0                
30                   0                    0                    412                  44                   0.001                100                  403.0                44.0                
30                   0                    0                    296                  30                   0.0                  100                  281.0                30.0                
30                   0                    0                    464                  42                   0.001                100                  456.0                41.0                
30                   0                    0                    239                  26                   0.0                  100                  239.0                26.0                
30                   0                    0                    390                  32                   0.001                100                  380.0                32.0                
30                   0                    0                    393                  35                   0.001                100                  384.0                35.0                
30                   0                    0                    393                  30                   0.001                100                  381.0                30.0                
30                   0                    0                    641                  48                   0.001                100                  582.0                48.0                
30                   0                    0                    391                  26                   0.0                  100                  369.0                25.0                
30                   0                    0                    309                  26                   0.0                  100                  285.0                26.0                
30                   0                    0                    440                  41                   0.001                100                  396.0                41.0                
30                   0                    0                    461                  36                   0.001                100                  457.0                36.0                
30                   0                    0                    240                  20                   0.0                  100                  218.0                20.0                
30                   0                    0                    431                  27                   0.001                100                  411.0                26.0                
30                   0                    0                    282                  24                   0.0                  100                  269.0                23.0                
30                   0                    0                    309                  22                   0.0                  100                  280.0                22.0                
30                   0                    0                    432                  24                   0.0                  100                  405.0                24.0                
30                   0                    0                    422                  34                   0.001                100                  374.0                34.0                
30                   0                    0                    235                  20                   0.0                  100                  232.0                20.0                
30                   0                    0                    372                  37                   0.001                100                  342.0                37.0                
30                   0                    0                    448                  29                   0.001                100                  442.0                29.0                
30                   0                    0                    398                  28                   0.0                  100                  376.0                27.0                
30                   0                    0                    429                  44                   0.001                100                  399.0                44.0                
30                   0                    0                    440                  30                   0.001                100                  391.0                30.0                
30                   0                    0                    418                  33                   0.001                100                  375.0                32.0                
30                   0                    0                    332                  26                   0.0                  100                  313.0                26.0                
30                   0                    0                    371                  29                   0.001                100                  363.0                29.0                
30                   0                    0                    237                  20                   0.0                  100                  225.0                20.0                
30                   0                    0                    305                  37                   0.0                  100                  280.0                37.0                
30                   0                    0                    574                  36                   0.001                100                  554.0                35.0                
30                   0                    0                    781                  52                   0.001                100                  735.0                50.0                
30                   0                    0                    438                  28                   0.0                  100                  430.0                28.0                
30                   0                    0                    298                  24                   0.0                  100                  292.0                24.0                
30                   0                    0                    299                  29                   0.0                  100                  293.0                29.0                
30                   0                    0                    509                  36                   0.001                100                  478.0                35.0                
30                   0                    0                    305                  29                   0.0                  100                  282.0                29.0                
30                   0                    0                    427                  34                   0.001                100                  399.0                34.0                
30                   0                    0                    534                  47                   0.001                100                  474.0                47.0                
30                   0                    0                    392                  28                   0.0                  100                  381.0                28.0                
30                   0                    0                    458                  39                   0.001                100                  446.0                39.0                
30                   0                    0                    236                  17                   0.0                  100                  214.0                16.0                
30                   0                    0                    350                  30                   0.0                  100                  342.0                30.0                
30                   0                    0                    396                  34                   0.001                100                  377.0                34.0                
30                   0                    0                    371                  39                   0.001                100                  362.0                39.0                
30                   0                    0                    665                  41                   0.001                100                  638.0                39.0                
30                   0                    0                    399                  30                   0.0                  100                  342.0                30.0                
30                   0                    0                    458                  37                   0.001                100                  423.0                35.0                
30                   0                    0                    360                  26                   0.0                  100                  335.0                26.0                
30                   0                    0                    273                  25                   0.0                  100                  270.0                25.0                
30                   0                    0                    550                  40                   0.001                100                  490.0                40.0                
30                   0                    0                    321                  24                   0.0                  100                  300.0                23.0                
30                   0                    0                    414                  35                   0.001                100                  393.0                35.0                
30                   0                    0                    521                  38                   0.001                100                  492.0                38.0                
30                   0                    0                    418                  36                   0.001                100                  386.0                35.0                
30                   0                    0                    281                  38                   0.001                100                  275.0                38.0                
30                   0                    0                    338                  38                   0.001                100                  308.0                38.0                
30                   0                    0                    546                  43                   0.001                100                  525.0                43.0                
30                   0                    0                    617                  43                   0.001                100                  609.0                42.0                
30                   0                    0                    484                  34                   0.001                100                  421.0                34.0                
30                   0                    0                    364                  31                   0.0                  100                  349.0                31.0                
30                   0                    0                    364                  29                   0.001                100                  343.0                28.0                
30                   0                    0                    348                  38                   0.001                100                  331.0                38.0                
30                   0                    0                    415                  37                   0.001                100                  411.0                36.0                
30                   0                    0                    339                  26                   0.001                100                  303.0                26.0                
30                   0                    0                    421                  34                   0.001                100                  399.0                34.0                
30                   0                    0                    312                  26                   0.0                  100                  309.0                26.0                
30                   0                    0                    340                  42                   0.001                100                  320.0                42.0                
30                   0                    0                    285                  27                   0.0                  100                  268.0                27.0                
30                   0                    0                    547                  40                   0.001                100                  499.0                40.0                
30                   0                    0                    290                  18                   0.0                  100                  266.0                18.0                
30                   0                    0                    523                  38                   0.001                100                  490.0                38.0                
30                   0                    0                    443                  23                   0.0                  100                  396.0                22.0                
30                   0                    0                    319                  35                   0.0                  100                  307.0                34.0                
30                   0                    0                    547                  31                   0.001                100                  520.0                31.0                
30                   0                    0                    470                  32                   0.001                100                  460.0                32.0                
30                   0                    0                    341                  22                   0.0                  100                  320.0                22.0                
30                   0                    0                    369                  31                   0.0                  100                  347.0                30.0                
30                   0                    0                    449                  28                   0.001                100                  418.0                27.0                
30                   0                    0                    379                  35                   0.001                100                  338.0                35.0                
30                   0                    0                    421                  27                   0.001                100                  394.0                27.0                
30                   0                    0                    346                  25                   0.0                  100                  316.0                25.0                
30                   0                    0                    528                  39                   0.001                100                  466.0                39.0                
30                   0                    0                    356                  30                   0.0                  100                  313.0                30.0                
30                   0                    0                    774                  49                   0.001                100                  684.0                47.0                
30                   0                    0                    402                  36                   0.001                100                  352.0                36.0                
30                   0                    0                    478                  29                   0.0                  100                  438.0                29.0                
30                   0                    0                    302                  25                   0.0                  100                  281.0                25.0                
30                   0                    0                    468                  35                   0.001                100                  456.0                35.0                
30                   0                    0                    439                  34                   0.001                100                  433.0                34.0                
30                   0                    0                    287                  25                   0.0                  100                  265.0                25.0                
30                   0                    0                    306                  24                   0.0                  100                  303.0                24.0                
30                   0                    0                    399                  36                   0.001                100                  361.0                36.0                
30                   0                    0                    349                  36                   0.001                100                  329.0                35.0                
30                   0                    0                    445                  31                   0.0                  100                  415.0                31.0                
30                   0                    0                    528                  37                   0.001                100                  442.0                37.0                
30                   0                    0                    497                  47                   0.001                100                  463.0                47.0                
30                   0                    0                    348                  37                   0.001                100                  338.0                37.0                
30                   0                    0                    371                  31                   0.001                100                  347.0                31.0                
30                   0                    0                    424                  34                   0.001                100                  398.0                34.0                
30                   0                    0                    589                  42                   0.001                100                  564.0                40.0                
30                   0                    0                    254                  21                   0.0                  100                  225.0                21.0                
30                   0                    0                    495                  31                   0.001                100                  479.0                31.0                
30                   0                    0                    378                  36                   0.001                100                  366.0                36.0                
30                   0                    0                    245                  45                   0.001                100                  240.0                45.0                
30                   0                    0                    239                  24                   0.0                  100                  226.0                24.0                
30                   0                    0                    295                  33                   0.001                100                  285.0                33.0                
30                   0                    0                    307                  22                   0.0                  100                  286.0                22.0                
30                   0                    0                    459                  33                   0.001                100                  441.0                32.0                
30                   0                    0                    394                  37                   0.001                100                  369.0                37.0                
30                   0                    0                    344                  34                   0.001                100                  334.0                34.0                
30                   0                    0                    241                  24                   0.0                  100                  234.0                24.0                
30                   0                    0                    383                  30                   0.001                100                  355.0                30.0                
30                   0                    0                    380                  25                   0.0                  100                  372.0                25.0                
30                   0                    0                    465                  33                   0.001                100                  451.0                33.0                
30                   0                    0                    274                  24                   0.0                  100                  256.0                24.0                
30                   0                    0                    509                  34                   0.001                100                  499.0                34.0                
30                   0                    0                    535                  42                   0.001                100                  511.0                40.0                
30                   0                    0                    256                  18                   0.0                  100                  254.0                18.0                
30                   0                    0                    589                  41                   0.001                100                  553.0                39.0                
30                   0                    0                    527                  39                   0.001                100                  480.0                38.0                
30                   0                    0                    453                  33                   0.001                100                  446.0                33.0                
30                   0                    0                    425                  31                   0.001                100                  422.0                30.0                
30                   0                    0                    342                  26                   0.0                  100                  319.0                26.0                
30                   0                    0                    366                  39                   0.001                100                  348.0                39.0                
30                   0                    0                    310                  30                   0.0                  100                  294.0                30.0                
30                   0                    0                    291                  36                   0.001                100                  251.0                36.0                
30                   0                    0                    212                  17                   0.0                  100                  202.0                17.0                
30                   0                    0                    483                  38                   0.001                100                  424.0                38.0                
30                   0                    0                    238                  29                   0.0                  100                  231.0                29.0                
30                   0                    0                    554                  42                   0.001                100                  517.0                41.0                
30                   0                    0                    539                  38                   0.001                100                  484.0                38.0                
30                   0                    0                    336                  36                   0.001                100                  328.0                36.0                
30                   0                    0                    497                  41                   0.001                100                  472.0                40.0                
30                   0                    0                    388                  24                   0.0                  100                  358.0                23.0                
30                   0                    0                    339                  42                   0.001                100                  326.0                42.0                
30                   0                    0                    277                  21                   0.0                  100                  264.0                21.0                
30                   0                    0                    343                  37                   0.0                  100                  322.0                37.0                
30                   0                    0                    234                  24                   0.0                  100                  219.0                23.0                
30                   0                    0                    356                  25                   0.0                  100                  317.0                25.0                
30                   0                    0                    503                  36                   0.001                100                  457.0                36.0                
30                   0                    0                    409                  30                   0.0                  100                  396.0                29.0                
30                   0                    0                    571                  42                   0.001                100                  551.0                42.0                
30                   0                    0                    514                  44                   0.001                100                  480.0                44.0                
30                   0                    0                    331                  26                   0.0                  100                  303.0                26.0                
30                   0                    0                    395                  40                   0.001                100                  330.0                40.0                
30                   0                    0                    263                  20                   0.001                100                  260.0                20.0                
30                   0                    0                    480                  36                   0.001                100                  465.0                36.0                
30                   0                    0                    575                  34                   0.001                100                  561.0                34.0                
30                   0                    0                    297                  28                   0.0                  100                  287.0                28.0                
30                   0                    0                    335                  35                   0.001                100                  315.0                35.0                
30                   0                    0                    305                  24                   0.0                  100                  302.0                24.0                
30                   0                    0                    849                  60                   0.001                100                  826.0                59.0                
30                   0                    0                    332                  28                   0.0                  100                  324.0                28.0                
30                   0                    0                    198                  17                   0.0                  100                  189.0                17.0                
30                   0                    0                    493                  41                   0.001                100                  469.0                41.0                
30                   0                    0                    322                  25                   0.0                  100                  296.0                25.0                
30                   0                    0                    533                  33                   0.001                100                  509.0                32.0                
30                   0                    0                    425                  26                   0.0                  100                  387.0                25.0                
30                   0                    0                    344                  41                   0.001                100                  326.0                41.0                
30                   0                    0                    252                  23                   0.0                  100                  245.0                23.0                
30                   0                    0                    371                  29                   0.0                  100                  353.0                29.0                
30                   0                    0                    477                  30                   0.001                100                  424.0                30.0                
30                   0                    0                    318                  31                   0.001                100                  307.0                31.0                
30                   0                    0                    529                  34                   0.001                100                  516.0                34.0                
30                   0                    0                    499                  32                   0.001                100                  468.0                32.0                
30                   0                    0                    520                  42                   0.001                100                  499.0                38.0                
30                   0                    0                    252                  22                   0.0                  100                  251.0                22.0                
30                   0                    0                    318                  31                   0.0                  100                  302.0                31.0                
30                   0                    0                    321                  24                   0.0                  100                  309.0                24.0                
30                   0                    0                    541                  35                   0.001                100                  478.0                34.0                
30                   0                    0                    405                  37                   0.001                100                  381.0                37.0                
30                   0                    0                    361                  35                   0.0                  100                  343.0                35.0                
30                   0                    0                    443                  28                   0.001                100                  416.0                27.0                
30                   0                    0                    354                  35                   0.0                  100                  348.0                35.0                
30                   0                    0                    383                  34                   0.0                  100                  367.0                34.0                
30                   0                    0                    289                  32                   0.001                100                  283.0                32.0                
40                   0                    0                    457                  27                   0.001                100                  406.0                27.0                
40                   0                    0                    368                  36                   0.001                100                  340.0                36.0                
40                   0                    0                    336                  21                   0.001                100                  325.0                21.0                
40                   0                    0                    641                  35                   0.002                100                  601.0                35.0                
40                   0                    0                    346                  21                   0.001                100                  333.0                20.0                
40                   0                    0                    306                  17                   0.001                100                  289.0                17.0                
40                   0                    0                    486                  27                   0.001                100                  466.0                26.0                
40                   0                    0                    571                  30                   0.001                100                  550.0                30.0                
40                   0                    0                    392                  39                   0.001                100                  353.0                39.0                
40                   0                    0                    479                  30                   0.001                100                  419.0                28.0                
40                   0                    0                    424                  22                   0.001                100                  399.0                22.0                
40                   0                    0                    474                  28                   0.001                100                  439.0                28.0                
40                   0                    0                    349                  20                   0.001                100                  318.0                20.0                
40                   0                    0                    510                  33                   0.001                100                  502.0                32.0                
40                   0                    0                    357                  27                   0.001                100                  351.0                27.0                
40                   0                    0                    382                  25                   0.001                100                  353.0                25.0                
40                   0                    0                    441                  28                   0.001                100                  388.0                28.0                
40                   0                    0                    390                  34                   0.001                100                  374.0                34.0                
40                   0                    0                    453                  23                   0.001                100                  433.0                23.0                
40                   0                    0                    662                  33                   0.001                100                  596.0                32.0                
40                   0                    0                    594                  39                   0.001                100                  524.0                39.0                
40                   0                    0                    627                  35                   0.001                100                  607.0                33.0                
40                   0                    0                    480                  28                   0.001                100                  450.0                28.0                
40                   0                    0                    360                  26                   0.001                100                  315.0                26.0                
40                   0                    0                    668                  47                   0.002                100                  653.0                44.0                
40                   0                    0                    481                  26                   0.001                100                  459.0                25.0                
40                   0                    0                    436                  19                   0.001                100                  403.0                19.0                
40                   0                    0                    414                  30                   0.001                100                  366.0                29.0                
40                   0                    0                    624                  36                   0.001                100                  600.0                34.0                
40                   0                    0                    397                  23                   0.001                100                  370.0                22.0                
40                   0                    0                    502                  31                   0.001                100                  435.0                31.0                
40                   0                    0                    411                  33                   0.001                100                  368.0                32.0                
40                   0                    0                    339                  23                   0.001                100                  321.0                21.0                
40                   0                    0                    389                  25                   0.001                100                  368.0                25.0                
40                   0                    0                    478                  36                   0.001                100                  428.0                35.0                
40                   0                    0                    571                  39                   0.001                100                  499.0                38.0                
40                   0                    0                    623                  36                   0.001                100                  488.0                35.0                
40                   0                    0                    380                  32                   0.001                100                  319.0                32.0                
40                   0                    0                    511                  35                   0.001                100                  454.0                35.0                
40                   0                    0                    517                  29                   0.001                100                  484.0                29.0                
40                   0                    0                    304                  20                   0.001                100                  280.0                20.0                
40                   0                    0                    387                  22                   0.001                100                  347.0                22.0                
40                   0                    0                    454                  24                   0.001                100                  431.0                24.0                
40                   0                    0                    458                  28                   0.001                100                  415.0                28.0                
